% Moku:Go PID Controller
% Input A
% Input B
% Control matrix: 1-1 = 0.5, 1-2 = 0, 2-1 = 0, 2-2 = 0
% Controller 1: PI controller: proportional gain +10.0 dB, integrator crossover 3.000 kHz, input offset -1.499 8 V, output offset 0.000 0 V
% Controller 2: PI controller: proportional gain -10.0 dB, integrator crossover 310.1 Hz, integrator saturation +40.2 dB, input offset 0.000 0 V, output offset 0.000 0 V
% Acquired 2023-06-02 T 20:24:54 -0700
% Time (s), Probe A (V), Probe B (V)
3.0244730880e+00, 5.0022899365e+00, 3.1115839973e+00
3.0248064000e+00, 5.0022899365e+00, 3.1117190719e+00
3.0251397120e+00, 5.0022899365e+00, 3.1117359562e+00
3.0254730240e+00, 5.0022899365e+00, 3.1116552866e+00
3.0258063360e+00, 5.0022899365e+00, 3.1117584686e+00
3.0261396480e+00, 5.0022899365e+00, 3.1117490884e+00
3.0264729600e+00, 5.0022899365e+00, 3.1117716009e+00
3.0268062720e+00, 5.0022899365e+00, 3.1117866092e+00
3.0271395840e+00, 5.0022899365e+00, 3.1117772290e+00
3.0274728960e+00, 5.0022899365e+00, 3.1117716009e+00
3.0278062080e+00, 5.0022899365e+00, 3.1115764931e+00
3.0281395200e+00, 5.0022899365e+00, 3.1115352203e+00
3.0284728320e+00, 5.0022899365e+00, 3.1115858733e+00
3.0288061440e+00, 5.0022899365e+00, 3.1115877493e+00
3.0291394560e+00, 5.0022899365e+00, 3.1113044679e+00
3.0294727680e+00, 5.0022899365e+00, 3.1108504672e+00
3.0298060800e+00, 5.0022899365e+00, 3.1104958964e+00
3.0301393920e+00, 5.0022899365e+00, 3.1109217565e+00
3.0304727040e+00, 5.0022899365e+00, 3.1113588729e+00
3.0308060160e+00, 5.0022899365e+00, 3.1118503944e+00
3.0311393280e+00, 5.0022899365e+00, 3.1124901227e+00
3.0314726400e+00, 5.0022899365e+00, 3.1123963209e+00
3.0318059520e+00, 5.0022899365e+00, 3.1116890553e+00
3.0321392640e+00, 5.0022899365e+00, 3.1117622207e+00
3.0324725760e+00, 5.0022899365e+00, 3.1117678488e+00
3.0328058880e+00, 5.0022899365e+00, 3.1117922373e+00
3.0331392000e+00, 5.0022899365e+00, 3.1118147497e+00
3.0334725120e+00, 5.0022899365e+00, 3.1118016174e+00
3.0338058240e+00, 5.0022899365e+00, 3.1118147497e+00
3.0341391360e+00, 5.0022899365e+00, 3.1118072456e+00
3.0344724480e+00, 5.0022899365e+00, 3.1117903612e+00
3.0348057600e+00, 5.0022899365e+00, 3.1117734769e+00
3.0351390720e+00, 5.0022899365e+00, 3.1116684189e+00
3.0354723840e+00, 5.0022899365e+00, 3.1115295922e+00
3.0358056960e+00, 5.0022899365e+00, 3.1114264102e+00
3.0361390080e+00, 5.0022899365e+00, 3.1112500628e+00
3.0364723200e+00, 5.0022899365e+00, 3.1107022603e+00
3.0368056320e+00, 5.0022899365e+00, 3.1103345573e+00
3.0371389440e+00, 5.0022899365e+00, 3.1105840701e+00
3.0374722560e+00, 5.0022899365e+00, 3.1104377392e+00
3.0378055680e+00, 5.0022899365e+00, 3.1104790120e+00
3.0381388800e+00, 5.0022899365e+00, 3.1094152996e+00
3.0384721920e+00, 5.0022899365e+00, 3.1083403309e+00
3.0388055040e+00, 5.0022899365e+00, 3.1072390978e+00
3.0391388160e+00, 5.0022899365e+00, 3.1069839569e+00
3.0394721280e+00, 5.0022899365e+00, 3.1066031216e+00
3.0398054400e+00, 5.0022899365e+00, 3.1070796347e+00
3.0401387520e+00, 5.0022899365e+00, 3.1095466221e+00
3.0404720640e+00, 5.0022899365e+00, 3.1105934502e+00
3.0408053760e+00, 5.0022899365e+00, 3.1108504672e+00
3.0411386880e+00, 5.0022899365e+00, 3.1113251043e+00
3.0414720000e+00, 5.0022899365e+00, 3.1113832614e+00
3.0418053120e+00, 5.0022899365e+00, 3.1114170301e+00
3.0421386240e+00, 5.0022899365e+00, 3.1113663771e+00
3.0424719360e+00, 5.0022899365e+00, 3.1114714351e+00
3.0428052480e+00, 5.0022899365e+00, 3.1114451706e+00
3.0431385600e+00, 5.0022899365e+00, 3.1112932117e+00
3.0434718720e+00, 5.0022899365e+00, 3.1113701292e+00
3.0438051840e+00, 5.0022899365e+00, 3.1113138481e+00
3.0441384960e+00, 5.0022899365e+00, 3.1112744513e+00
3.0444718080e+00, 5.0022899365e+00, 3.1108091944e+00
3.0448051200e+00, 5.0022899365e+00, 3.1104171028e+00
3.0451384320e+00, 5.0022899365e+00, 3.1097698704e+00
3.0454717440e+00, 5.0022899365e+00, 3.1095672585e+00
3.0458050560e+00, 5.0022899365e+00, 3.1091395223e+00
3.0461383680e+00, 5.0022899365e+00, 3.1089556708e+00
3.0464716800e+00, 5.0022899365e+00, 3.1088543648e+00
3.0468049920e+00, 5.0022899365e+00, 3.1094546964e+00
3.0471383040e+00, 5.0022899365e+00, 3.1103626978e+00
3.0474716160e+00, 5.0022899365e+00, 3.1114451706e+00
3.0478049280e+00, 5.0022899365e+00, 3.1121130394e+00
3.0481382400e+00, 5.0022899365e+00, 3.1119198077e+00
3.0484715520e+00, 5.0022899365e+00, 3.1113007158e+00
3.0488048640e+00, 5.0022899365e+00, 3.1112894596e+00
3.0491381760e+00, 5.0022899365e+00, 3.1115577328e+00
3.0494714880e+00, 5.0022899365e+00, 3.1117453364e+00
3.0498048000e+00, 5.0022899365e+00, 3.1118410142e+00
3.0501381120e+00, 5.0022899365e+00, 3.1118278819e+00
3.0504714240e+00, 5.0022899365e+00, 3.1118447663e+00
3.0508047360e+00, 5.0022899365e+00, 3.1118597746e+00
3.0511380480e+00, 5.0022899365e+00, 3.1118822870e+00
3.0514713600e+00, 5.0022899365e+00, 3.1118128737e+00
3.0518046720e+00, 5.0022899365e+00, 3.1118241299e+00
3.0521379840e+00, 5.0022899365e+00, 3.1116215180e+00
3.0524712960e+00, 5.0022899365e+00, 3.1114357904e+00
3.0528046080e+00, 5.0022899365e+00, 3.1112388066e+00
3.0531379200e+00, 5.0022899365e+00, 3.1108786077e+00
3.0534712320e+00, 5.0022899365e+00, 3.1105559295e+00
3.0538045440e+00, 5.0022899365e+00, 3.1103833342e+00
3.0541378560e+00, 5.0022899365e+00, 3.1103401854e+00
3.0544711680e+00, 5.0022899365e+00, 3.1101563338e+00
3.0548044800e+00, 5.0022899365e+00, 3.1097229695e+00
3.0551377920e+00, 5.0022899365e+00, 3.1082446531e+00
3.0554711040e+00, 5.0022899365e+00, 3.1073647922e+00
3.0558044160e+00, 5.0022899365e+00, 3.1069239237e+00
3.0561377280e+00, 5.0022899365e+00, 3.1066462704e+00
3.0564710400e+00, 5.0022899365e+00, 3.1070196016e+00
3.0568043520e+00, 5.0022899365e+00, 3.1097473580e+00
3.0571376640e+00, 5.0022899365e+00, 3.1106816239e+00
3.0574709760e+00, 5.0022899365e+00, 3.1111881537e+00
3.0578042880e+00, 5.0022899365e+00, 3.1114770632e+00
3.0581376000e+00, 5.0022899365e+00, 3.1117096917e+00
3.0584709120e+00, 5.0022899365e+00, 3.1116233940e+00
3.0588042240e+00, 5.0022899365e+00, 3.1114095259e+00
3.0591375360e+00, 5.0022899365e+00, 3.1116590387e+00
3.0594708480e+00, 5.0022899365e+00, 3.1114489227e+00
3.0598041600e+00, 5.0022899365e+00, 3.1110399468e+00
3.0601374720e+00, 5.0022899365e+00, 3.1104902683e+00
3.0604707840e+00, 5.0022899365e+00, 3.1102820283e+00
3.0608040960e+00, 5.0022899365e+00, 3.1098411598e+00
3.0611374080e+00, 5.0022899365e+00, 3.1092370762e+00
3.0614707200e+00, 5.0022899365e+00, 3.1088768773e+00
3.0618040320e+00, 5.0022899365e+00, 3.1081095785e+00
3.0621373440e+00, 5.0022899365e+00, 3.1083684715e+00
3.0624706560e+00, 5.0022899365e+00, 3.1082277688e+00
3.0628039680e+00, 5.0022899365e+00, 3.1080139007e+00
3.0631372800e+00, 5.0022899365e+00, 3.1087192902e+00
3.0634705920e+00, 5.0022899365e+00, 3.1087793234e+00
3.0638039040e+00, 5.0022899365e+00, 3.1102670200e+00
3.0641372160e+00, 5.0022899365e+00, 3.1115483526e+00
3.0644705280e+00, 5.0022899365e+00, 3.1120192376e+00
3.0648038400e+00, 5.0022899365e+00, 3.1122818827e+00
3.0651371520e+00, 5.0022899365e+00, 3.1115614848e+00
3.0654704640e+00, 5.0022899365e+00, 3.1116965594e+00
3.0658037760e+00, 5.0022899365e+00, 3.1117922373e+00
3.0661370880e+00, 5.0022899365e+00, 3.1118372621e+00
3.0664704000e+00, 5.0022899365e+00, 3.1118972953e+00
3.0668037120e+00, 5.0022899365e+00, 3.1118053695e+00
3.0671370240e+00, 5.0022899365e+00, 3.1118578985e+00
3.0674703360e+00, 5.0022899365e+00, 3.1118747828e+00
3.0678036480e+00, 5.0022899365e+00, 3.1118391382e+00
3.0681369600e+00, 5.0022899365e+00, 3.1117434603e+00
3.0684702720e+00, 5.0022899365e+00, 3.1118428902e+00
3.0688035840e+00, 5.0022899365e+00, 3.1118297580e+00
3.0691368960e+00, 5.0022899365e+00, 3.1117190719e+00
3.0694702080e+00, 5.0022899365e+00, 3.1115014517e+00
3.0698035200e+00, 5.0022899365e+00, 3.1112425587e+00
3.0701368320e+00, 5.0022899365e+00, 3.1109198805e+00
3.0704701440e+00, 5.0022899365e+00, 3.1107266488e+00
3.0708034560e+00, 5.0022899365e+00, 3.1107416571e+00
3.0711367680e+00, 5.0022899365e+00, 3.1103814582e+00
3.0714700800e+00, 5.0022899365e+00, 3.1098674243e+00
3.0718033920e+00, 5.0022899365e+00, 3.1088806293e+00
3.0721367040e+00, 5.0022899365e+00, 3.1074154452e+00
3.0724700160e+00, 5.0022899365e+00, 3.1070533702e+00
3.0728033280e+00, 5.0022899365e+00, 3.1068301219e+00
3.0731366400e+00, 5.0022899365e+00, 3.1071678084e+00
3.0734699520e+00, 5.0022899365e+00, 3.1100343915e+00
3.0738032640e+00, 5.0022899365e+00, 3.1107960621e+00
3.0741365760e+00, 5.0022899365e+00, 3.1112463108e+00
3.0744698880e+00, 5.0022899365e+00, 3.1112688232e+00
3.0748032000e+00, 5.0022899365e+00, 3.1110305666e+00
3.0751365120e+00, 5.0022899365e+00, 3.1108373349e+00
3.0754698240e+00, 5.0022899365e+00, 3.1104095987e+00
3.0758031360e+00, 5.0022899365e+00, 3.1099387137e+00
3.0761364480e+00, 5.0022899365e+00, 3.1093721508e+00
3.0764697600e+00, 5.0022899365e+00, 3.1088018358e+00
3.0768030720e+00, 5.0022899365e+00, 3.1084622733e+00
3.0771363840e+00, 5.0022899365e+00, 3.1084941659e+00
3.0774696960e+00, 5.0022899365e+00, 3.1086723893e+00
3.0778030080e+00, 5.0022899365e+00, 3.1081114546e+00
3.0781363200e+00, 5.0022899365e+00, 3.1080570495e+00
3.0784696320e+00, 5.0022899365e+00, 3.1079895122e+00
3.0788029440e+00, 5.0022899365e+00, 3.1077381234e+00
3.0791362560e+00, 5.0022899365e+00, 3.1077775201e+00
3.0794695680e+00, 5.0022899365e+00, 3.1081020744e+00
3.0798028800e+00, 5.0022899365e+00, 3.1087887036e+00
3.0801361920e+00, 5.0022899365e+00, 3.1095597544e+00
3.0804695040e+00, 5.0022899365e+00, 3.1108166985e+00
3.0808028160e+00, 5.0022899365e+00, 3.1116496585e+00
3.0811361280e+00, 5.0022899365e+00, 3.1122199735e+00
3.0814694400e+00, 5.0022899365e+00, 3.1120848989e+00
3.0818027520e+00, 5.0022899365e+00, 3.1116965594e+00
3.0821360640e+00, 5.0022899365e+00, 3.1118297580e+00
3.0824693760e+00, 5.0022899365e+00, 3.1118879151e+00
3.0828026880e+00, 5.0022899365e+00, 3.1118710308e+00
3.0831360000e+00, 5.0022899365e+00, 3.1119141796e+00
3.0834693120e+00, 5.0022899365e+00, 3.1119779648e+00
3.0838026240e+00, 5.0022899365e+00, 3.1119892210e+00
3.0841359360e+00, 5.0022899365e+00, 3.1120661385e+00
3.0844692480e+00, 5.0022899365e+00, 3.1119742128e+00
3.0848025600e+00, 5.0022899365e+00, 3.1119179317e+00
3.0851358720e+00, 5.0022899365e+00, 3.1119198077e+00
3.0854691840e+00, 5.0022899365e+00, 3.1118391382e+00
3.0858024960e+00, 5.0022899365e+00, 3.1117190719e+00
3.0861358080e+00, 5.0022899365e+00, 3.1114995756e+00
3.0864691200e+00, 5.0022899365e+00, 3.1112819555e+00
3.0868024320e+00, 5.0022899365e+00, 3.1112481868e+00
3.0871357440e+00, 5.0022899365e+00, 3.1109686574e+00
3.0874690560e+00, 5.0022899365e+00, 3.1108748556e+00
3.0878023680e+00, 5.0022899365e+00, 3.1107679216e+00
3.0881356800e+00, 5.0022899365e+00, 3.1100925486e+00
3.0884689920e+00, 5.0022899365e+00, 3.1090907454e+00
3.0888023040e+00, 5.0022899365e+00, 3.1077944045e+00
3.0891356160e+00, 5.0022899365e+00, 3.1070214776e+00
3.0894689280e+00, 5.0022899365e+00, 3.1068432542e+00
3.0898022400e+00, 5.0022899365e+00, 3.1072222135e+00
3.0901355520e+00, 5.0022899365e+00, 3.1095822668e+00
3.0904688640e+00, 5.0022899365e+00, 3.1100006228e+00
3.0908021760e+00, 5.0022899365e+00, 3.1100437717e+00
3.0911354880e+00, 5.0022899365e+00, 3.1096816967e+00
3.0914688000e+00, 5.0022899365e+00, 3.1094753328e+00
3.0918021120e+00, 5.0022899365e+00, 3.1096892009e+00
3.0921354240e+00, 5.0022899365e+00, 3.1095409940e+00
3.0924687360e+00, 5.0022899365e+00, 3.1095466221e+00
3.0928020480e+00, 5.0022899365e+00, 3.1093233738e+00
3.0931353600e+00, 5.0022899365e+00, 3.1094471922e+00
3.0934686720e+00, 5.0022899365e+00, 3.1089875634e+00
3.0938019840e+00, 5.0022899365e+00, 3.1088562409e+00
3.0941352960e+00, 5.0022899365e+00, 3.1090382164e+00
3.0944686080e+00, 5.0022899365e+00, 3.1089744311e+00
3.0948019200e+00, 5.0022899365e+00, 3.1090194560e+00
3.0951352320e+00, 5.0022899365e+00, 3.1086836455e+00
3.0954685440e+00, 5.0022899365e+00, 3.1089612989e+00
3.0958018560e+00, 5.0022899365e+00, 3.1087155382e+00
3.0961351680e+00, 5.0022899365e+00, 3.1087099100e+00
3.0964684800e+00, 5.0022899365e+00, 3.1095616304e+00
3.0968017920e+00, 5.0022899365e+00, 3.1100587800e+00
3.0971351040e+00, 5.0022899365e+00, 3.1109423929e+00
3.0974684160e+00, 5.0022899365e+00, 3.1118522704e+00
3.0978017280e+00, 5.0022899365e+00, 3.1126720982e+00
3.0981350400e+00, 5.0022899365e+00, 3.1126589659e+00
3.0984683520e+00, 5.0022899365e+00, 3.1118560225e+00
3.0988016640e+00, 5.0022899365e+00, 3.1118897911e+00
3.0991349760e+00, 5.0022899365e+00, 3.1119329400e+00
3.0994682880e+00, 5.0022899365e+00, 3.1119929731e+00
3.0998016000e+00, 5.0022899365e+00, 3.1120455021e+00
3.1001349120e+00, 5.0022899365e+00, 3.1119479483e+00
3.1004682240e+00, 5.0022899365e+00, 3.1120830228e+00
3.1008015360e+00, 5.0022899365e+00, 3.1121092874e+00
3.1011348480e+00, 5.0022899365e+00, 3.1120436261e+00
3.1014681600e+00, 5.0022899365e+00, 3.1119517003e+00
3.1018014720e+00, 5.0022899365e+00, 3.1119179317e+00
3.1021347840e+00, 5.0022899365e+00, 3.1118916672e+00
3.1024680960e+00, 5.0022899365e+00, 3.1117903612e+00
3.1028014080e+00, 5.0022899365e+00, 3.1116646668e+00
3.1031347200e+00, 5.0022899365e+00, 3.1116684189e+00
3.1034680320e+00, 5.0022899365e+00, 3.1115127079e+00
3.1038013440e+00, 5.0022899365e+00, 3.1113626250e+00
3.1041346560e+00, 5.0022899365e+00, 3.1113157241e+00
3.1044679680e+00, 5.0022899365e+00, 3.1108298308e+00
3.1048012800e+00, 5.0022899365e+00, 3.1102613919e+00
3.1051345920e+00, 5.0022899365e+00, 3.1091732909e+00
3.1054679040e+00, 5.0022899365e+00, 3.1075336355e+00
3.1058012160e+00, 5.0022899365e+00, 3.1067757169e+00
3.1061345280e+00, 5.0022899365e+00, 3.1061903936e+00
3.1064678400e+00, 5.0022899365e+00, 3.1065280801e+00
3.1068011520e+00, 5.0022899365e+00, 3.1086011000e+00
3.1071344640e+00, 5.0022899365e+00, 3.1093909111e+00
3.1074677760e+00, 5.0022899365e+00, 3.1100193832e+00
3.1078010880e+00, 5.0022899365e+00, 3.1105915742e+00
3.1081344000e+00, 5.0022899365e+00, 3.1107679216e+00
3.1084677120e+00, 5.0022899365e+00, 3.1109817897e+00
3.1088010240e+00, 5.0022899365e+00, 3.1107116405e+00
3.1091343360e+00, 5.0022899365e+00, 3.1107660455e+00
3.1094676480e+00, 5.0022899365e+00, 3.1105784419e+00
3.1098009600e+00, 5.0022899365e+00, 3.1106234668e+00
3.1101342720e+00, 5.0022899365e+00, 3.1105821940e+00
3.1104675840e+00, 5.0022899365e+00, 3.1107998142e+00
3.1108008960e+00, 5.0022899365e+00, 3.1107116405e+00
3.1111342080e+00, 5.0022899365e+00, 3.1106047064e+00
3.1114675200e+00, 5.0022899365e+00, 3.1103983425e+00
3.1118008320e+00, 5.0022899365e+00, 3.1104752600e+00
3.1121341440e+00, 5.0022899365e+00, 3.1105071526e+00
3.1124674560e+00, 5.0022899365e+00, 3.1101957306e+00
3.1128007680e+00, 5.0022899365e+00, 3.1102745241e+00
3.1131340800e+00, 5.0022899365e+00, 3.1109555252e+00
3.1134673920e+00, 5.0022899365e+00, 3.1115933774e+00
3.1138007040e+00, 5.0022899365e+00, 3.1118034935e+00
3.1141340160e+00, 5.0022899365e+00, 3.1121787007e+00
3.1144673280e+00, 5.0022899365e+00, 3.1137114221e+00
3.1148006400e+00, 5.0022899365e+00, 3.1135988600e+00
3.1151339520e+00, 5.0022899365e+00, 3.1119441962e+00
3.1154672640e+00, 5.0022899365e+00, 3.1118822870e+00
3.1158005760e+00, 5.0022899365e+00, 3.1119029234e+00
3.1161338880e+00, 5.0022899365e+00, 3.1119873450e+00
3.1164672000e+00, 5.0022899365e+00, 3.1119892210e+00
3.1168005120e+00, 5.0022899365e+00, 3.1120379980e+00
3.1171338240e+00, 5.0022899365e+00, 3.1119291879e+00
3.1174671360e+00, 5.0022899365e+00, 3.1119291879e+00
3.1178004480e+00, 5.0022899365e+00, 3.1119291879e+00
3.1181337600e+00, 5.0022899365e+00, 3.1118616506e+00
3.1184670720e+00, 5.0022899365e+00, 3.1118729068e+00
3.1188003840e+00, 5.0022899365e+00, 3.1117922373e+00
3.1191336960e+00, 5.0022899365e+00, 3.1117472124e+00
3.1194670080e+00, 5.0022899365e+00, 3.1116571627e+00
3.1198003200e+00, 5.0022899365e+00, 3.1116102618e+00
3.1201336320e+00, 5.0022899365e+00, 3.1112782034e+00
3.1204669440e+00, 5.0022899365e+00, 3.1103176729e+00
3.1208002560e+00, 5.0022899365e+00, 3.1097267216e+00
3.1211335680e+00, 5.0022899365e+00, 3.1086048520e+00
3.1214668800e+00, 5.0022899365e+00, 3.1074604700e+00
3.1218001920e+00, 5.0022899365e+00, 3.1070908909e+00
3.1221335040e+00, 5.0022899365e+00, 3.1064886834e+00
3.1224668160e+00, 5.0022899365e+00, 3.1054268470e+00
3.1228001280e+00, 5.0022899365e+00, 3.1046088953e+00
3.1231334400e+00, 5.0022899365e+00, 3.1057063763e+00
3.1234667520e+00, 5.0022899365e+00, 3.1073479079e+00
3.1238000640e+00, 5.0022899365e+00, 3.1086029760e+00
3.1241333760e+00, 5.0022899365e+00, 3.1087736953e+00
3.1244666880e+00, 5.0022899365e+00, 3.1098186473e+00
3.1248000000e+00, 5.0022899365e+00, 3.1101113090e+00
3.1251333120e+00, 5.0022899365e+00, 3.1104564996e+00
3.1254666240e+00, 5.0022899365e+00, 3.1107191446e+00
3.1257999360e+00, 5.0022899365e+00, 3.1106140866e+00
3.1261332480e+00, 5.0022899365e+00, 3.1105296650e+00
3.1264665600e+00, 5.0022899365e+00, 3.1103233010e+00
3.1267998720e+00, 5.0022899365e+00, 3.1103045407e+00
3.1271331840e+00, 5.0022899365e+00, 3.1101976066e+00
3.1274664960e+00, 5.0022899365e+00, 3.1103214250e+00
3.1277998080e+00, 5.0022899365e+00, 3.1102388794e+00
3.1281331200e+00, 5.0022899365e+00, 3.1107472852e+00
3.1284664320e+00, 5.0022899365e+00, 3.1104246070e+00
3.1287997440e+00, 5.0022899365e+00, 3.1102313753e+00
3.1291330560e+00, 5.0022899365e+00, 3.1103439374e+00
3.1294663680e+00, 5.0022899365e+00, 3.1106441032e+00
3.1297996800e+00, 5.0022899365e+00, 3.1110699634e+00
3.1301329920e+00, 5.0022899365e+00, 3.1114958236e+00
3.1304663040e+00, 5.0022899365e+00, 3.1118654027e+00
3.1307996160e+00, 5.0022899365e+00, 3.1121618164e+00
3.1311329280e+00, 5.0022899365e+00, 3.1136551411e+00
3.1314662400e+00, 5.0022899365e+00, 3.1134806697e+00
3.1317995520e+00, 5.0022899365e+00, 3.1119029234e+00
3.1321328640e+00, 5.0022899365e+00, 3.1118879151e+00
3.1324661760e+00, 5.0022899365e+00, 3.1119986012e+00
3.1327994880e+00, 5.0022899365e+00, 3.1120117335e+00
3.1331328000e+00, 5.0022899365e+00, 3.1120473782e+00
3.1334661120e+00, 5.0022899365e+00, 3.1119554524e+00
3.1337994240e+00, 5.0022899365e+00, 3.1119441962e+00
3.1341327360e+00, 5.0022899365e+00, 3.1119348160e+00
3.1344660480e+00, 5.0022899365e+00, 3.1119704607e+00
3.1347993600e+00, 5.0022899365e+00, 3.1119385681e+00
3.1351326720e+00, 5.0022899365e+00, 3.1118391382e+00
3.1354659840e+00, 5.0022899365e+00, 3.1116384023e+00
3.1357992960e+00, 5.0022899365e+00, 3.1112763274e+00
3.1361326080e+00, 5.0022899365e+00, 3.1102501356e+00
3.1364659200e+00, 5.0022899365e+00, 3.1092914812e+00
3.1367992320e+00, 5.0022899365e+00, 3.1087586870e+00
3.1371325440e+00, 5.0022899365e+00, 3.1080063965e+00
3.1374658560e+00, 5.0022899365e+00, 3.1077249911e+00
3.1377991680e+00, 5.0022899365e+00, 3.1074698502e+00
3.1381324800e+00, 5.0022899365e+00, 3.1070646264e+00
3.1384657920e+00, 5.0022899365e+00, 3.1069126675e+00
3.1387991040e+00, 5.0022899365e+00, 3.1063723691e+00
3.1391324160e+00, 5.0022899365e+00, 3.1048734163e+00
3.1394657280e+00, 5.0022899365e+00, 3.1043162336e+00
3.1397990400e+00, 5.0022899365e+00, 3.1057476491e+00
3.1401323520e+00, 5.0022899365e+00, 3.1077024787e+00
3.1404656640e+00, 5.0022899365e+00, 3.1088168441e+00
3.1407989760e+00, 5.0022899365e+00, 3.1100812924e+00
3.1411322880e+00, 5.0022899365e+00, 3.1100100030e+00
3.1414656000e+00, 5.0022899365e+00, 3.1105015245e+00
3.1417989120e+00, 5.0022899365e+00, 3.1105296650e+00
3.1421322240e+00, 5.0022899365e+00, 3.1107923101e+00
3.1424655360e+00, 5.0022899365e+00, 3.1108166985e+00
3.1427988480e+00, 5.0022899365e+00, 3.1106272189e+00
3.1431321600e+00, 5.0022899365e+00, 3.1107266488e+00
3.1434654720e+00, 5.0022899365e+00, 3.1108523432e+00
3.1437987840e+00, 5.0022899365e+00, 3.1107697976e+00
3.1441320960e+00, 5.0022899365e+00, 3.1107735497e+00
3.1444654080e+00, 5.0022899365e+00, 3.1107622935e+00
3.1447987200e+00, 5.0022899365e+00, 3.1110812196e+00
3.1451320320e+00, 5.0022899365e+00, 3.1109011201e+00
3.1454653440e+00, 5.0022899365e+00, 3.1111600131e+00
3.1457986560e+00, 5.0022899365e+00, 3.1108936160e+00
3.1461319680e+00, 5.0022899365e+00, 3.1109123764e+00
3.1464652800e+00, 5.0022899365e+00, 3.1111262445e+00
3.1467985920e+00, 5.0022899365e+00, 3.1114282863e+00
3.1471319040e+00, 5.0022899365e+00, 3.1118654027e+00
3.1474652160e+00, 5.0022899365e+00, 3.1125576600e+00
3.1477985280e+00, 5.0022899365e+00, 3.1141916874e+00
3.1481318400e+00, 5.0022899365e+00, 3.1135013061e+00
3.1484651520e+00, 5.0022899365e+00, 3.1120061054e+00
3.1487984640e+00, 5.0022899365e+00, 3.1119066755e+00
3.1491317760e+00, 5.0022899365e+00, 3.1119873450e+00
3.1494650880e+00, 5.0022899365e+00, 3.1120267418e+00
3.1497984000e+00, 5.0022899365e+00, 3.1120942791e+00
3.1501317120e+00, 5.0022899365e+00, 3.1121899569e+00
3.1504650240e+00, 5.0022899365e+00, 3.1119535764e+00
3.1507983360e+00, 5.0022899365e+00, 3.1118897911e+00
3.1511316480e+00, 5.0022899365e+00, 3.1116421544e+00
3.1514649600e+00, 5.0022899365e+00, 3.1114264102e+00
3.1517982720e+00, 5.0022899365e+00, 3.1110568311e+00
3.1521315840e+00, 5.0022899365e+00, 3.1104865162e+00
3.1524648960e+00, 5.0022899365e+00, 3.1096873248e+00
3.1527982080e+00, 5.0022899365e+00, 3.1086329926e+00
3.1531315200e+00, 5.0022899365e+00, 3.1079688758e+00
3.1534648320e+00, 5.0022899365e+00, 3.1077681400e+00
3.1537981440e+00, 5.0022899365e+00, 3.1072634863e+00
3.1541314560e+00, 5.0022899365e+00, 3.1073535360e+00
3.1544647680e+00, 5.0022899365e+00, 3.1071809407e+00
3.1547980800e+00, 5.0022899365e+00, 3.1069858329e+00
3.1551313920e+00, 5.0022899365e+00, 3.1067813450e+00
3.1554647040e+00, 5.0022899365e+00, 3.1059784016e+00
3.1557980160e+00, 5.0022899365e+00, 3.1051867144e+00
3.1561313280e+00, 5.0022899365e+00, 3.1042092996e+00
3.1564646400e+00, 5.0022899365e+00, 3.1056969962e+00
3.1567979520e+00, 5.0022899365e+00, 3.1076499497e+00
3.1571312640e+00, 5.0022899365e+00, 3.1087099100e+00
3.1574645760e+00, 5.0022899365e+00, 3.1098786805e+00
3.1577978880e+00, 5.0022899365e+00, 3.1102595158e+00
3.1581312000e+00, 5.0022899365e+00, 3.1108729796e+00
3.1584645120e+00, 5.0022899365e+00, 3.1107941861e+00
3.1587978240e+00, 5.0022899365e+00, 3.1111018560e+00
3.1591311360e+00, 5.0022899365e+00, 3.1109217565e+00
3.1594644480e+00, 5.0022899365e+00, 3.1109386409e+00
3.1597977600e+00, 5.0022899365e+00, 3.1108654755e+00
3.1601310720e+00, 5.0022899365e+00, 3.1109386409e+00
3.1604643840e+00, 5.0022899365e+00, 3.1109480210e+00
3.1607976960e+00, 5.0022899365e+00, 3.1108898639e+00
3.1611310080e+00, 5.0022899365e+00, 3.1110568311e+00
3.1614643200e+00, 5.0022899365e+00, 3.1109536492e+00
3.1617976320e+00, 5.0022899365e+00, 3.1111450048e+00
3.1621309440e+00, 5.0022899365e+00, 3.1111468809e+00
3.1624642560e+00, 5.0022899365e+00, 3.1111112362e+00
3.1627975680e+00, 5.0022899365e+00, 3.1112200463e+00
3.1631308800e+00, 5.0022899365e+00, 3.1116984355e+00
3.1634641920e+00, 5.0022899365e+00, 3.1116459065e+00
3.1637975040e+00, 5.0022899365e+00, 3.1119385681e+00
3.1641308160e+00, 5.0022899365e+00, 3.1127302553e+00
3.1644641280e+00, 5.0022899365e+00, 3.1146006632e+00
3.1647974400e+00, 5.0022899365e+00, 3.1138840174e+00
3.1651307520e+00, 5.0022899365e+00, 3.1119892210e+00
3.1654640640e+00, 5.0022899365e+00, 3.1121261717e+00
3.1657973760e+00, 5.0022899365e+00, 3.1120848989e+00
3.1661306880e+00, 5.0022899365e+00, 3.1118972953e+00
3.1664640000e+00, 5.0022899365e+00, 3.1117753529e+00
3.1667973120e+00, 5.0022899365e+00, 3.1117228239e+00
3.1671306240e+00, 5.0022899365e+00, 3.1115783692e+00
